ID_MOEDA,DATA_REF,VL_COTACAO
SBD,26/05/2010,6.655728161
SBD,27/05/2010,5.895293117
SBD,28/05/2010,2.136620224
SBD,31/05/2010,6.595072985
SBD,01/06/2010,4.484912455
SBD,02/06/2010,4.582300782
SBD,03/06/2010,3.301915586
SBD,04/06/2010,6.170231819
SBD,07/06/2010,5.296301186
SBD,08/06/2010,5.287538886
SBD,09/06/2010,7.517988384
SBD,10/06/2010,4.276652098
SBD,11/06/2010,1.463124335
SBD,14/06/2010,5.078817487
SBD,15/06/2010,3.018908441
SBD,16/06/2010,6.899624348
SBD,17/06/2010,6.967010319
SBD,18/06/2010,6.19875133
SBD,21/06/2010,4.51433152
SBD,22/06/2010,3.597681284
SBD,23/06/2010,1.069860995
SBD,24/06/2010,3.049134851
SBD,25/06/2010,1.236374319
SBD,28/06/2010,4.361972809
SBD,29/06/2010,6.735726655
SBD,30/06/2010,5.925317168
SBD,01/07/2010,4.736489475
SBD,02/07/2010,1.225641012
SBD,05/07/2010,2.802681029
SBD,06/07/2010,3.500577092
SBD,07/07/2010,7.432340562
SBD,08/07/2010,1.623195171
SBD,09/07/2010,5.904696286
SBD,12/07/2010,4.060498118
SBD,13/07/2010,5.904677093
SBD,14/07/2010,7.499886751
SBD,15/07/2010,7.143518031
SBD,16/07/2010,1.487343431
SBD,19/07/2010,4.944209516
SBD,20/07/2010,3.171084404
SBD,21/07/2010,1.510540307
SBD,22/07/2010,5.9944309
SBD,23/07/2010,2.348484218
SBD,26/07/2010,7.93164897
SBD,27/07/2010,5.058680594
SBD,28/07/2010,6.610508084
SBD,29/07/2010,3.468758523
SBD,30/07/2010,4.415308475
SBD,02/08/2010,3.824254811
SBD,03/08/2010,5.414127231
SBD,04/08/2010,2.506875694
SBD,05/08/2010,1.704033136
SBD,06/08/2010,2.498852313
SBD,09/08/2010,4.518020272
SBD,10/08/2010,7.562139928
SBD,11/08/2010,2.187410355
SBD,12/08/2010,4.851210892
SBD,13/08/2010,1.80347383
SBD,16/08/2010,4.428191364
SBD,17/08/2010,5.17201972
SBD,18/08/2010,2.89909178
SBD,19/08/2010,2.404704213
SBD,20/08/2010,6.139881074
SBD,23/08/2010,5.24080801
SBD,24/08/2010,2.831154644
SBD,25/08/2010,3.943232417
SBD,26/08/2010,6.270146072
SBD,27/08/2010,6.36246419
SBD,30/08/2010,3.678832591
SBD,31/08/2010,4.512259126
SBD,01/09/2010,3.976884305
SBD,02/09/2010,2.750794411
SBD,03/09/2010,5.738207161
SBD,06/09/2010,5.41103971
SBD,07/09/2010,2.799829662
SBD,08/09/2010,3.474097013
SBD,09/09/2010,6.741883337
SBD,10/09/2010,1.629259229
SBD,13/09/2010,4.207426965
SBD,14/09/2010,2.814537525
SBD,15/09/2010,6.780864537
SBD,16/09/2010,2.081407428
SBD,17/09/2010,2.893706977
SBD,20/09/2010,1.377523661
SBD,21/09/2010,7.976427615
SBD,22/09/2010,2.591153741
SBD,23/09/2010,4.825161397
SBD,24/09/2010,7.951080322
SBD,27/09/2010,1.901997864
SBD,28/09/2010,2.625722289
SBD,29/09/2010,5.037617862
SBD,30/09/2010,1.1152246
SBD,01/10/2010,7.755024016
SBD,04/10/2010,2.780266881
SBD,05/10/2010,2.183114946
SBD,06/10/2010,4.601340771
SBD,07/10/2010,7.278853238
SBD,08/10/2010,4.012246013
SBD,11/10/2010,7.82677716
SBD,12/10/2010,3.4015553
SBD,13/10/2010,7.434606135
SBD,14/10/2010,1.625797868
SBD,15/10/2010,1.493689954
SBD,18/10/2010,1.628111839
SBD,19/10/2010,6.823051751
SBD,20/10/2010,2.006115317
SBD,21/10/2010,6.465774715
SBD,22/10/2010,5.122746229
SBD,25/10/2010,5.856482565
SBD,26/10/2010,6.10382092
SBD,27/10/2010,6.328663766
SBD,28/10/2010,5.816061497
SBD,29/10/2010,4.680589497
SBD,01/11/2010,1.669341922
SBD,02/11/2010,3.26857537
SBD,03/11/2010,2.836902857
SBD,04/11/2010,2.846336901
SBD,05/11/2010,6.237285256
SBD,08/11/2010,1.119188726
SBD,09/11/2010,4.371732712
SBD,10/11/2010,7.731837571
SBD,11/11/2010,6.860812545
SBD,12/11/2010,4.15851897
SBD,15/11/2010,3.274005651
SBD,16/11/2010,2.714227736
SBD,17/11/2010,6.596015096
SBD,18/11/2010,3.655792177
SBD,19/11/2010,3.423543453
SBD,22/11/2010,1.091542065
SBD,23/11/2010,2.736288905
SBD,24/11/2010,1.168320358
SBD,25/11/2010,5.835910082
SBD,26/11/2010,3.754588664
SBD,29/11/2010,1.796709657
SBD,30/11/2010,5.588376462
SBD,01/12/2010,3.52178669
LSL,01/01/2010,4.915894449
LSL,04/01/2010,2.3160882
LSL,05/01/2010,3.395353138
LSL,06/01/2010,5.880519748
LSL,07/01/2010,3.568635643
LSL,08/01/2010,5.13594079
LSL,11/01/2010,7.351566851
LSL,12/01/2010,7.514564157
LSL,13/01/2010,1.908445776
LSL,14/01/2010,2.140680313
LSL,15/01/2010,7.014838517
LSL,18/01/2010,3.242278457
LSL,19/01/2010,4.322714984
LSL,20/01/2010,6.855636358
LSL,21/01/2010,7.746679366
LSL,22/01/2010,7.166628957
LSL,25/01/2010,3.940044343
LSL,26/01/2010,3.582505703
LSL,27/01/2010,4.579499066
LSL,28/01/2010,1.377886653
LSL,29/01/2010,5.927120864
LSL,01/02/2010,3.508727312
LSL,02/02/2010,2.888480723
LSL,03/02/2010,6.938002229
LSL,04/02/2010,3.535592496
LSL,05/02/2010,4.566857338
LSL,08/02/2010,5.81345588
LSL,09/02/2010,2.614981055
LSL,10/02/2010,4.898943126
LSL,11/02/2010,2.04394412
LSL,12/02/2010,3.430779517
LSL,15/02/2010,6.367258191
LSL,16/02/2010,5.579367578
LSL,17/02/2010,7.940903187
LSL,18/02/2010,5.675205052
LSL,19/02/2010,4.578073382
LSL,22/02/2010,4.864646614
LSL,23/02/2010,2.081892252
LSL,24/02/2010,7.011759341
LSL,25/02/2010,2.039846063
LSL,26/02/2010,2.815021932
LSL,01/03/2010,3.973686218
LSL,02/03/2010,1.857617676
LSL,03/03/2010,3.688550353
LSL,04/03/2010,6.06007117
LSL,05/03/2010,6.415052176
LSL,08/03/2010,1.753978789
LSL,09/03/2010,5.088090062
LSL,10/03/2010,7.345582902
LSL,11/03/2010,1.856124401
LSL,12/03/2010,5.287939847
LSL,15/03/2010,5.664673686
LSL,16/03/2010,1.83043164
LSL,17/03/2010,3.50777936
LSL,18/03/2010,4.764371455
LSL,19/03/2010,2.691189408
LSL,22/03/2010,5.133452833
LSL,23/03/2010,5.201010704
LSL,24/03/2010,1.627792656
LSL,25/03/2010,1.0215801
LSL,26/03/2010,3.130317867
LSL,29/03/2010,5.996304274
LSL,30/03/2010,2.634245932
LSL,31/03/2010,3.57521832
LSL,01/04/2010,1.500409067
LSL,02/04/2010,1.543013096
LSL,05/04/2010,3.7731722
LSL,06/04/2010,3.571281314
LSL,07/04/2010,7.023694694
LSL,08/04/2010,5.188732386
LSL,09/04/2010,3.939285815
LSL,12/04/2010,6.513126016
LSL,13/04/2010,3.627603948
LSL,14/04/2010,7.838674545
LSL,15/04/2010,6.35444957
LSL,16/04/2010,4.922664046
LSL,19/04/2010,7.183901966
LSL,20/04/2010,2.565044165
LSL,21/04/2010,7.739549696
LSL,22/04/2010,3.824736714
LSL,23/04/2010,3.055564821
LSL,26/04/2010,3.966413021
LSL,27/04/2010,3.236370862
LSL,28/04/2010,5.981490016
LSL,29/04/2010,4.393654525
LSL,30/04/2010,6.277095079
LSL,03/05/2010,7.079471171
LSL,04/05/2010,5.876749635
LSL,05/05/2010,7.184194028
LSL,06/05/2010,6.226521492
LSL,07/05/2010,5.018057168
LSL,10/05/2010,6.450395942
LSL,11/05/2010,3.045042217
LSL,12/05/2010,6.648615599
LSL,13/05/2010,6.487858832
LSL,14/05/2010,2.582738996
LSL,17/05/2010,7.772768915
LSL,18/05/2010,7.841167927
LSL,19/05/2010,7.533004582
LSL,20/05/2010,1.328893542
LSL,21/05/2010,7.639529884
LSL,24/05/2010,7.675211191
LSL,25/05/2010,4.477896273
LSL,26/05/2010,1.903154016
LSL,27/05/2010,5.439941823
LSL,28/05/2010,3.454395294
LSL,31/05/2010,2.349084198
LSL,01/06/2010,5.413369536
LSL,02/06/2010,5.28795737
LSL,03/06/2010,2.524362326
LSL,04/06/2010,4.047142088
LSL,07/06/2010,5.345318913
LSL,08/06/2010,6.163740098
LSL,09/06/2010,6.632121563
LSL,10/06/2010,1.268542111
LSL,11/06/2010,7.797085643
LSL,14/06/2010,4.21053952
LSL,15/06/2010,5.035424471
LSL,16/06/2010,2.177529871
LSL,17/06/2010,4.463432908
LSL,18/06/2010,3.781566083
LSL,21/06/2010,4.362139702
LSL,22/06/2010,4.827999413
LSL,23/06/2010,3.37017858
LSL,24/06/2010,2.236866176
LSL,25/06/2010,4.219628096
LSL,28/06/2010,7.335368216
LSL,29/06/2010,5.358570218
LSL,30/06/2010,4.490197122
LSL,01/07/2010,2.55411768
LSL,02/07/2010,5.798452199
LSL,05/07/2010,3.319660068
LSL,06/07/2010,4.305902183
LSL,07/07/2010,2.760078669
LSL,08/07/2010,7.971340716
LSL,09/07/2010,4.178680062
LSL,12/07/2010,2.345785558
LSL,13/07/2010,1.539598465
LSL,14/07/2010,6.685271561
LSL,15/07/2010,3.629416823
LSL,16/07/2010,4.965987384
LSL,19/07/2010,6.511756659
LSL,20/07/2010,4.020505965
LSL,21/07/2010,4.618586659
LSL,22/07/2010,3.763858736
LSL,23/07/2010,6.572000027
LSL,26/07/2010,2.228203595
LSL,27/07/2010,2.580210567
LSL,28/07/2010,5.874836624
LSL,29/07/2010,7.001517534
LSL,30/07/2010,3.402297556
LSL,02/08/2010,7.419989228
LSL,03/08/2010,3.019318998
LSL,04/08/2010,3.326615334
LSL,05/08/2010,3.901369393
LSL,06/08/2010,4.249678016
LSL,09/08/2010,5.299539745
LSL,10/08/2010,5.928091764
LSL,11/08/2010,4.520524085
LSL,12/08/2010,6.871461987
LSL,13/08/2010,6.746443689
LSL,16/08/2010,3.400612354
LSL,17/08/2010,1.413265049
LSL,18/08/2010,1.01233089
LSL,19/08/2010,1.616561592
LSL,20/08/2010,4.662084818
LSL,23/08/2010,6.763369143
LSL,24/08/2010,1.308454156
LSL,25/08/2010,2.438885152
LSL,26/08/2010,5.813034058
LSL,27/08/2010,1.206761658
LSL,30/08/2010,5.039555907
LSL,31/08/2010,3.811742008
LSL,01/09/2010,7.745977163
LSL,02/09/2010,7.003391325
LSL,03/09/2010,3.613289952
LSL,06/09/2010,3.949670732
LSL,07/09/2010,7.504798412
LSL,08/09/2010,1.959105313
LSL,09/09/2010,2.799614787
LSL,10/09/2010,6.980295837
LSL,13/09/2010,5.394124269
LSL,14/09/2010,3.097524226
LSL,15/09/2010,2.715168595
LSL,16/09/2010,5.991202772
LSL,17/09/2010,6.838698387
LSL,20/09/2010,5.081917107
LSL,21/09/2010,7.557644248
LSL,22/09/2010,2.826812923
LSL,23/09/2010,4.992756605
LSL,24/09/2010,4.387076437
LSL,27/09/2010,2.090164304
LSL,28/09/2010,1.635258615
LSL,29/09/2010,7.099401951
LSL,30/09/2010,4.221193135
LSL,01/10/2010,6.875656009
LSL,04/10/2010,4.16525811
LSL,05/10/2010,6.599979639
LSL,06/10/2010,7.197731555
LSL,07/10/2010,2.261226296
LSL,08/10/2010,6.812990606
LSL,11/10/2010,5.993452072
LSL,12/10/2010,2.75730449
LSL,13/10/2010,1.112536788
LSL,14/10/2010,6.418971241
LSL,15/10/2010,6.44577384
LSL,18/10/2010,5.339548171
LSL,19/10/2010,4.298178792
LSL,20/10/2010,7.814926088
LSL,21/10/2010,6.14926672
LSL,22/10/2010,3.304997265
LSL,25/10/2010,6.924048305
LSL,26/10/2010,5.12066716
LSL,27/10/2010,7.431994677
LSL,28/10/2010,7.606959879
LSL,29/10/2010,6.317721009
LSL,01/11/2010,6.790967405
LSL,02/11/2010,4.617138863
LSL,03/11/2010,4.213392556
LSL,04/11/2010,4.762827277
LSL,05/11/2010,6.41243571
LSL,08/11/2010,1.632372618
LSL,09/11/2010,6.278775275
LSL,10/11/2010,6.983427167
LSL,11/11/2010,4.250391901
LSL,12/11/2010,3.369236469
LSL,15/11/2010,3.065986454
LSL,16/11/2010,5.378385425
LSL,17/11/2010,2.545741737
LSL,18/11/2010,1.792513132
LSL,19/11/2010,1.61817795
LSL,22/11/2010,2.005746484
LSL,23/11/2010,2.561851919
LSL,24/11/2010,5.799602509
LSL,25/11/2010,7.180650055
LSL,26/11/2010,4.317109466
LSL,29/11/2010,3.381425083
LSL,30/11/2010,2.829896688
LSL,01/12/2010,5.3727265
PHP,01/01/2010,7.873810112
PHP,04/01/2010,2.955402732
PHP,05/01/2010,5.313224971
PHP,06/01/2010,3.49445796
PHP,07/01/2010,4.999159873
PHP,08/01/2010,4.902351499
PHP,11/01/2010,7.253384531
PHP,12/01/2010,4.080961704
PHP,13/01/2010,6.768701375
PHP,14/01/2010,4.756568789
PHP,15/01/2010,7.952207267
PHP,18/01/2010,2.950069666
PHP,19/01/2010,2.014648974
PHP,20/01/2010,3.208911538
PHP,21/01/2010,5.774622381
PHP,22/01/2010,3.694494247
PHP,25/01/2010,4.896365464
PHP,26/01/2010,1.968791366
PHP,27/01/2010,3.029895008
PHP,28/01/2010,5.073940039
PHP,29/01/2010,2.072237074
PHP,01/02/2010,1.248549581
PHP,02/02/2010,6.518501222
PHP,03/02/2010,6.374478817
PHP,04/02/2010,6.621548474
PHP,05/02/2010,5.997832179
PHP,08/02/2010,1.829003036
PHP,09/02/2010,7.517924547
PHP,10/02/2010,1.716357768
PHP,11/02/2010,5.887964845
PHP,12/02/2010,6.384923398
PHP,15/02/2010,3.921208382
PHP,16/02/2010,5.043371499
PHP,17/02/2010,6.046327949
PHP,18/02/2010,5.241621196
PHP,19/02/2010,4.10575366
PHP,22/02/2010,1.975819647
PHP,23/02/2010,3.540731549
PHP,24/02/2010,7.633166254
PHP,25/02/2010,7.05685091
PHP,26/02/2010,6.495330632
PHP,01/03/2010,7.613790393
PHP,02/03/2010,7.269214332
PHP,03/03/2010,2.333032846
PHP,04/03/2010,4.863806307
PHP,05/03/2010,5.667298913
PHP,08/03/2010,7.381882131
PHP,09/03/2010,6.925449371
PHP,10/03/2010,6.045296967
PHP,11/03/2010,7.996606231
PHP,12/03/2010,5.522622287
PHP,15/03/2010,5.867242575
PHP,16/03/2010,2.877876341
PHP,17/03/2010,3.274991155
PHP,18/03/2010,1.109098375
PHP,19/03/2010,6.592921734
PHP,22/03/2010,4.995516598
PHP,23/03/2010,6.788037181
PHP,24/03/2010,4.722059906
PHP,25/03/2010,4.047738314
PHP,26/03/2010,3.499963343
PHP,29/03/2010,5.418007493
PHP,30/03/2010,7.152217329
PHP,31/03/2010,3.547060966
PHP,01/04/2010,7.382610619
PHP,02/04/2010,2.378219962
PHP,05/04/2010,6.197117031
PHP,06/04/2010,3.385750532
PHP,07/04/2010,4.696375906
PHP,08/04/2010,7.697422147
PHP,09/04/2010,7.208016336
PHP,12/04/2010,7.197535038
PHP,13/04/2010,2.477575123
PHP,14/04/2010,2.454166293
PHP,15/04/2010,4.386758506
PHP,16/04/2010,3.064384699
PHP,19/04/2010,5.417797625
PHP,20/04/2010,2.761184335
PHP,21/04/2010,5.832647741
PHP,22/04/2010,7.375886917
PHP,23/04/2010,3.285781205
PHP,26/04/2010,6.499762893
PHP,27/04/2010,4.339324176
PHP,28/04/2010,5.438621283
PHP,29/04/2010,2.099287093
PHP,30/04/2010,4.804118276
PHP,03/05/2010,5.941638887
PHP,04/05/2010,5.835534573
PHP,05/05/2010,1.046974957
PHP,06/05/2010,2.29577148
PHP,07/05/2010,4.212528884
PHP,10/05/2010,5.535315752
PHP,11/05/2010,6.160277903
PHP,12/05/2010,4.067923188
PHP,13/05/2010,5.309892118
PHP,14/05/2010,5.751770973
PHP,17/05/2010,3.735277474
PHP,18/05/2010,4.419828773
PHP,19/05/2010,5.773462474
PHP,20/05/2010,1.553198576
PHP,21/05/2010,5.50457865
PHP,24/05/2010,5.341173291
PHP,25/05/2010,7.071684778
PHP,26/05/2010,1.221764088
PHP,27/05/2010,4.559184849
PHP,28/05/2010,1.74644649
PHP,31/05/2010,3.89858979
PHP,01/06/2010,5.362875223
PHP,02/06/2010,3.020372927
PHP,03/06/2010,3.459317803
PHP,04/06/2010,2.22066921
PHP,07/06/2010,1.764556885
PHP,08/06/2010,6.461568177
PHP,09/06/2010,2.947011352
PHP,10/06/2010,4.073750675
PHP,11/06/2010,4.006826162
PHP,14/06/2010,6.080219328
PHP,15/06/2010,7.804680943
PHP,16/06/2010,1.109872758
PHP,17/06/2010,7.821067333
PHP,18/06/2010,4.61967355
PHP,21/06/2010,4.989785075
PHP,22/06/2010,4.894159973
PHP,23/06/2010,5.199406862
PHP,24/06/2010,2.041051447
PHP,25/06/2010,3.80646193
PHP,28/06/2010,1.951697767
PHP,29/06/2010,7.254088402
PHP,30/06/2010,3.945122063
PHP,01/07/2010,3.63990438
PHP,02/07/2010,1.564407527
PHP,05/07/2010,5.826847792
PHP,06/07/2010,3.744177878
PHP,07/07/2010,5.440734982
PHP,08/07/2010,1.317921579
PHP,09/07/2010,6.848288059
PHP,12/07/2010,1.58390981
PHP,13/07/2010,3.959380984
PHP,14/07/2010,3.398458183
PHP,15/07/2010,2.447254419
PHP,16/07/2010,4.015282214
PHP,19/07/2010,2.730449319
PHP,20/07/2010,4.639696538
PHP,21/07/2010,7.810209274
PHP,22/07/2010,4.416407883
PHP,23/07/2010,2.807101607
PHP,26/07/2010,2.319651783
PHP,27/07/2010,1.790607214
PHP,28/07/2010,7.164423048
PHP,29/07/2010,7.245429158
PHP,30/07/2010,1.707549989
PHP,02/08/2010,2.268270016
PHP,03/08/2010,4.557362378
PHP,04/08/2010,6.338827968
PHP,05/08/2010,4.36070317
PHP,06/08/2010,3.258761644
PHP,09/08/2010,4.486033976
PHP,10/08/2010,6.602373719
PHP,11/08/2010,5.171384275
PHP,12/08/2010,4.772763252
PHP,13/08/2010,3.855894387
PHP,16/08/2010,5.507196784
PHP,17/08/2010,5.16370219
PHP,18/08/2010,2.425448179
PHP,19/08/2010,5.75892359
PHP,20/08/2010,2.964857221
PHP,23/08/2010,5.040476739
PHP,24/08/2010,6.795856953
PHP,25/08/2010,3.395500004
PHP,26/08/2010,7.561719775
PHP,27/08/2010,7.480113685
PHP,30/08/2010,1.536272287
PHP,31/08/2010,7.746275485
PHP,01/09/2010,2.543328881
PHP,02/09/2010,7.183479726
PHP,03/09/2010,1.231594086
PHP,06/09/2010,6.994050324
PHP,07/09/2010,4.54878366
PHP,08/09/2010,3.6707775
PHP,09/09/2010,6.008714437
PHP,10/09/2010,4.695648253
PHP,13/09/2010,5.09511292
PHP,14/09/2010,1.828420579
PHP,15/09/2010,6.89589262
PHP,16/09/2010,3.70379144
PHP,17/09/2010,4.811650157
PHP,20/09/2010,7.205908477
PHP,21/09/2010,6.932130098
PHP,22/09/2010,5.838975489
PHP,23/09/2010,7.424408555
PHP,24/09/2010,2.062701643
PHP,27/09/2010,2.026545525
PHP,28/09/2010,6.311344445
PHP,29/09/2010,1.490455985
PHP,30/09/2010,7.165096462
PHP,01/10/2010,5.567749739
PHP,04/10/2010,3.892565787
PHP,05/10/2010,6.882290006
PHP,06/10/2010,5.333100259
PHP,07/10/2010,4.783220768
PHP,08/10/2010,5.837705433
PHP,11/10/2010,4.022212863
PHP,12/10/2010,6.737306297
PHP,13/10/2010,2.848678827
PHP,14/10/2010,6.55710274
PHP,15/10/2010,4.866706491
PHP,18/10/2010,3.945768774
PHP,19/10/2010,6.747461319
PHP,20/10/2010,3.038245499
PHP,21/10/2010,6.640807509
PHP,22/10/2010,5.720877826
PHP,25/10/2010,2.879897833
PHP,26/10/2010,5.017644942
PHP,27/10/2010,3.322482228
PHP,28/10/2010,2.566234529
PHP,29/10/2010,4.422685146
PHP,01/11/2010,4.902710736
PHP,02/11/2010,5.877001643
PHP,03/11/2010,4.023525894
PHP,04/11/2010,2.438262224
PHP,05/11/2010,5.443625987
PHP,08/11/2010,1.241316438
PHP,09/11/2010,7.719399869
PHP,10/11/2010,2.734185219
PHP,11/11/2010,7.155222237
PHP,12/11/2010,4.058431983
PHP,15/11/2010,5.162340343
PHP,16/11/2010,1.47250247
PHP,17/11/2010,4.488854468
PHP,18/11/2010,5.161783338
PHP,19/11/2010,3.289542139
PHP,22/11/2010,4.529129505
PHP,23/11/2010,4.754276097
PHP,24/11/2010,5.809610248
PHP,25/11/2010,5.763786018
PHP,26/11/2010,6.603224039
PHP,29/11/2010,6.791513979
PHP,30/11/2010,4.669332147
PHP,01/12/2010,3.02031368
SAR,01/01/2010,5.751687944
SAR,04/01/2010,4.614371777
SAR,05/01/2010,3.08351022
SAR,06/01/2010,1.067025065
SAR,07/01/2010,7.256190002
SAR,08/01/2010,5.332066774
SAR,11/01/2010,7.986821711
SAR,12/01/2010,1.937901139
SAR,13/01/2010,1.65113014
SAR,14/01/2010,4.874541283
SAR,15/01/2010,6.927513421
SAR,18/01/2010,7.161480308
SAR,19/01/2010,2.593429744
SAR,20/01/2010,2.958531141
SAR,21/01/2010,4.692877829
SAR,22/01/2010,4.563385129
SAR,25/01/2010,5.043721139
SAR,26/01/2010,6.389639378
SAR,27/01/2010,5.803605855
SAR,28/01/2010,3.76904285
SAR,29/01/2010,1.563222587
SAR,01/02/2010,1.171711206
SAR,02/02/2010,7.185661852
SAR,03/02/2010,2.188060403
SAR,04/02/2010,7.360613286
SAR,05/02/2010,3.36620903
SAR,08/02/2010,6.592158616
SAR,09/02/2010,1.74859941
SAR,10/02/2010,3.088908374
SAR,11/02/2010,6.701587439
SAR,12/02/2010,5.775232375
SAR,15/02/2010,6.38175118
SAR,16/02/2010,5.392333925
SAR,17/02/2010,1.932668209
SAR,18/02/2010,1.407917798
SAR,19/02/2010,7.255911708
SAR,22/02/2010,6.20320195
SAR,23/02/2010,4.950015306
SAR,24/02/2010,5.75602299
SAR,25/02/2010,4.761156678
SAR,26/02/2010,4.788785398
SAR,01/03/2010,2.639309883
SAR,02/03/2010,6.100004494
SAR,03/03/2010,4.243616462
SAR,04/03/2010,6.548193157
SAR,05/03/2010,5.490725279
SAR,08/03/2010,2.906842291
SAR,09/03/2010,6.489851117
SAR,10/03/2010,2.55924505
SAR,11/03/2010,3.958302021
SAR,12/03/2010,7.751914799
SAR,15/03/2010,6.96122539
SAR,16/03/2010,6.875346839
SAR,17/03/2010,3.569322824
SAR,18/03/2010,7.990873873
SAR,19/03/2010,3.778283715
SAR,22/03/2010,4.572365224
SAR,23/03/2010,5.783687592
SAR,24/03/2010,3.181519806
SAR,25/03/2010,7.455125213
SAR,26/03/2010,6.545502841
SAR,29/03/2010,4.603288412
SAR,30/03/2010,1.255676329
SAR,31/03/2010,3.383778691
SAR,01/04/2010,1.056173265
SAR,02/04/2010,5.931384563
SAR,05/04/2010,2.441065609
SAR,06/04/2010,7.068577647
SAR,07/04/2010,5.028876007
SAR,08/04/2010,6.68197751
SAR,09/04/2010,5.933183253
SAR,12/04/2010,2.110535264
SAR,13/04/2010,5.098071516
SAR,14/04/2010,3.639185905
SAR,15/04/2010,4.317173302
SAR,16/04/2010,5.941719413
SAR,19/04/2010,5.405056179
SAR,20/04/2010,4.066620588
SAR,21/04/2010,7.739703238
SAR,22/04/2010,4.309627652
SAR,23/04/2010,7.14483732
SAR,26/04/2010,3.066759586
SAR,27/04/2010,6.830838978
SAR,28/04/2010,6.511562228
SAR,29/04/2010,3.863008201
SAR,30/04/2010,4.690323114
SAR,03/05/2010,7.375919878
SAR,04/05/2010,4.379005075
SAR,05/05/2010,6.502623022
SAR,06/05/2010,2.795648575
SAR,07/05/2010,3.737433732
SAR,10/05/2010,3.011992812
SAR,11/05/2010,7.201071918
SAR,12/05/2010,5.658065557
SAR,13/05/2010,3.026891768
SAR,14/05/2010,4.26349175
SAR,17/05/2010,7.836955965
SAR,18/05/2010,6.32927084
SAR,19/05/2010,2.026703656
SAR,20/05/2010,5.973772883
SAR,21/05/2010,1.326962173
SAR,24/05/2010,3.746703386
SAR,25/05/2010,7.8620525
SAR,26/05/2010,2.954786897
SAR,27/05/2010,3.672738492
SAR,28/05/2010,4.59291935
SAR,31/05/2010,4.422769845
SAR,01/06/2010,3.724539161
SAR,02/06/2010,3.75776881
SAR,03/06/2010,5.90496707
SAR,04/06/2010,4.535210669
SAR,07/06/2010,6.991464734
SAR,08/06/2010,5.894247949
SAR,09/06/2010,7.433762074
SAR,10/06/2010,5.884128392
SAR,11/06/2010,7.888803363
SAR,14/06/2010,4.119956672
SAR,15/06/2010,4.753462076
SAR,16/06/2010,4.684549868
SAR,17/06/2010,5.958974481
SAR,18/06/2010,7.245136678
SAR,21/06/2010,5.12084198
SAR,22/06/2010,4.103650391
SAR,23/06/2010,7.887952209
SAR,24/06/2010,2.649365604
SAR,25/06/2010,3.084668875
SAR,28/06/2010,3.432628691
SAR,29/06/2010,3.989640355
SAR,30/06/2010,5.828432024
SAR,01/07/2010,6.845077038
SAR,02/07/2010,3.008581936
SAR,05/07/2010,2.440247416
SAR,06/07/2010,6.691210449
SAR,07/07/2010,3.362942934
SAR,08/07/2010,3.886380732
SAR,09/07/2010,2.262661576
SAR,12/07/2010,1.606536329
SAR,13/07/2010,2.219260216
SAR,14/07/2010,2.260544121
SAR,15/07/2010,3.060825706
SAR,16/07/2010,6.20008105
SAR,19/07/2010,4.224514723
SAR,20/07/2010,6.637114584
SAR,21/07/2010,2.504112363
SAR,22/07/2010,6.901226938
SAR,23/07/2010,6.778059483
SAR,26/07/2010,7.75553304
SAR,27/07/2010,2.561698794
SAR,28/07/2010,5.239942253
SAR,29/07/2010,3.97748971
SAR,30/07/2010,6.260513842
SAR,02/08/2010,3.486941934
SAR,03/08/2010,7.893656194
SAR,04/08/2010,2.478017807
SAR,05/08/2010,7.123919785
SAR,06/08/2010,6.551753402
SAR,09/08/2010,4.484133899
SAR,10/08/2010,4.101848364
SAR,11/08/2010,1.816637099
SAR,12/08/2010,4.530974507
SAR,13/08/2010,3.124351442
SAR,16/08/2010,4.197553158
SAR,17/08/2010,1.230450451
SAR,18/08/2010,1.936751246
SAR,19/08/2010,4.715370834
SAR,20/08/2010,5.749446154
SAR,23/08/2010,7.349917948
SAR,24/08/2010,2.002909303
SAR,25/08/2010,6.993215024
SAR,26/08/2010,7.236958504
SAR,27/08/2010,7.674246132
SAR,30/08/2010,2.419329047
SAR,31/08/2010,3.3257429
SAR,01/09/2010,6.244013548
SAR,02/09/2010,6.389164984
SAR,03/09/2010,6.816320539
SAR,06/09/2010,4.259524286
SAR,07/09/2010,4.818401814
SAR,08/09/2010,1.288802922
SAR,09/09/2010,2.998998523
SAR,10/09/2010,4.816714942
SAR,13/09/2010,2.581156015
SAR,14/09/2010,4.4475618
SAR,15/09/2010,5.931657434
SAR,16/09/2010,2.54193157
SAR,17/09/2010,5.585926056
SAR,20/09/2010,1.641991913
SAR,21/09/2010,4.472146392
SAR,22/09/2010,3.299126804
SAR,23/09/2010,1.928354025
SAR,24/09/2010,4.522666991
SAR,27/09/2010,7.856244206
SAR,28/09/2010,7.81846422
SAR,29/09/2010,2.1054492
SAR,30/09/2010,6.536059201
SAR,01/10/2010,2.932034373
SAR,04/10/2010,6.993193328
SAR,05/10/2010,4.124963045
SAR,06/10/2010,3.596414149
SAR,07/10/2010,4.144280076
SAR,08/10/2010,6.92652458
SAR,11/10/2010,2.364764214
SAR,12/10/2010,2.507625878
SAR,13/10/2010,7.268799186
SAR,14/10/2010,6.72850436
SAR,15/10/2010,5.182213545
SAR,18/10/2010,3.135111868
SAR,19/10/2010,7.896839261
